X,Y,TYPE,SPEED,DirType,Direction
-50.126189,-25.076487,1,40,2,60
-49.359914,-28.683039,1,40,2,92
-48.125883,-15.807132,1,40,1,341
-54.613202,-16.475515,1,40,1,225
-46.546341,-23.518281,1,40,1,195
-49.388933,-16.578806,1,40,1,324
-38.727000,-4.229824,1,40,1,165
-40.406613,-20.276930,1,40,2,285
-45.074185,-23.453359,1,40,2,136
-46.383827,-23.524034,1,40,0,161
-44.932313,-22.290758,1,40,0,146
-54.651242,-22.209820,1,40,2,162
-46.501055,-23.527495,1,40,1,293
-49.597002,-16.205492,1,40,1,301
-38.726294,-4.233036,1,40,1,350
-40.402605,-20.279025,1,40,1,318
-47.057474,-23.260956,1,40,1,57
-40.917154,-3.857818,1,40,1,346
-48.996024,-16.327732,1,40,2,76
-47.623409,-22.726508,1,40,1,292
-39.305456,-6.791769,1,40,1,82
-49.597609,-16.205208,1,40,1,122
-46.375672,-23.956898,1,40,1,197
-40.403060,-20.278545,1,40,1,138
-48.294362,-18.907178,1,40,1,163
-40.917232,-3.857591,1,40,1,166
-43.368044,-22.940390,1,40,1,305
-47.400285,-22.593295,1,40,2,160
-39.304364,-6.791583,1,40,1,262
-50.130182,-15.961052,1,40,1,331
-46.479529,-23.487858,1,40,1,188
-40.385640,-20.314320,1,40,1,298
-48.294313,-18.907183,1,40,1,343
-50.936214,-28.508462,1,40,1,347
-43.368651,-22.938605,1,40,1,110
-48.221534,-7.177674,1,40,1,231
-47.873259,-15.767119,1,40,1,168
-48.643899,-17.724986,1,40,2,29
-46.965144,-23.102924,1,40,1,330
-40.382112,-20.320310,1,40,1,159
-51.144174,-30.048841,1,40,1,196
-45.921053,-21.687069,1,40,1,77
-49.192106,-16.684581,1,40,1,290
-48.241808,-7.208389,1,40,1,50
-46.606351,-23.621945,1,40,1,258
-46.660352,-23.556695,1,40,1,226
-46.696400,-23.671146,1,40,1,19
-49.408149,-28.769683,1,40,1,178
-48.424856,-16.121278,1,40,1,274
-45.920954,-21.686985,1,40,1,257
-48.973086,-16.348064,1,40,2,33
-49.600977,-16.202494,1,40,1,309
-46.857378,-17.236852,1,40,2,46
-44.576277,-21.934547,1,40,1,89
-46.605908,-23.470934,1,40,1,37
-46.416844,-23.536148,1,40,1,311
-48.426284,-16.121200,1,40,1,103
-44.975889,-22.190812,1,40,0,170
-44.156477,-19.776688,1,40,1,226
-49.601041,-16.202551,1,40,1,129
-46.822441,-17.142776,1,40,2,17
-42.697338,-22.950245,1,40,0,160
-46.122247,-23.827515,1,40,1,172
-46.416981,-23.535875,1,40,1,175
-48.972002,-16.283690,1,40,1,155
-38.485308,-12.991199,1,40,1,91
-48.978066,-16.387037,1,40,1,194
-49.603876,-16.199061,1,40,1,332
-46.600337,-23.457046,1,40,1,110
-46.316369,-23.950493,1,40,1,273
-46.587578,-23.509395,1,40,2,17
-46.763773,-23.615166,1,40,2,309
-46.615039,-23.625614,1,40,1,262
-43.295634,-22.837392,1,40,1,260
-48.978359,-16.388553,1,40,1,13
-43.316358,-23.007214,1,40,1,160
-46.600450,-23.456925,1,40,1,290
-51.092184,-29.894214,1,40,1,215
-43.797939,-20.947516,1,40,1,137
-46.691691,-23.528171,1,40,1,91
-46.643695,-23.690281,1,40,1,195
-43.300011,-22.837831,1,40,1,269
-41.517224,-17.868573,1,40,2,16
-43.602011,-22.853505,1,40,2,177
-45.537906,-22.410758,1,40,2,23
-51.096240,-29.907108,1,40,1,13
-34.965451,-8.094390,1,40,1,235
-48.283503,-18.924225,1,40,1,88
-46.750645,-23.508051,1,40,1,263
-40.508362,-9.391249,1,40,1,160
-43.354093,-22.895213,1,40,2,128
-49.106668,-16.616336,1,40,0,71
-48.935425,-16.328999,1,40,2,343
-51.092432,-29.894503,1,40,1,35
-46.388282,-23.495430,1,40,1,333
-46.522247,-23.598198,1,40,1,294
-48.671966,-27.626188,1,40,1,271
-50.130862,-25.093120,1,40,1,281
-46.272352,-23.968693,1,40,1,211
-46.606478,-23.701058,1,40,1,308
-44.895405,-19.687420,1,40,2,132
-46.668350,-23.567118,1,40,1,312
-46.391779,-23.501335,1,40,1,311
-46.587749,-23.499303,1,40,1,29
-48.330230,-10.198920,1,40,1,179
-46.697438,-23.538980,1,40,1,354
-34.842280,-7.168216,1,40,1,181
-47.871739,-15.715230,1,40,1,298
-48.929522,-16.324975,1,40,1,273
-41.514945,-17.861730,1,40,1,170
-46.649979,-23.479990,1,40,1,149
-49.309378,-25.649687,1,40,2,90
-48.083935,-15.828639,1,40,1,162
-49.406269,-20.833120,1,40,1,197
-45.977924,-23.309277,1,40,1,57
-43.550856,-22.884869,1,40,1,90
-48.969530,-16.336525,1,40,1,283
-41.514806,-17.862299,1,40,1,6
-46.665959,-23.550073,1,40,2,157
-52.602209,-27.131732,1,40,1,326
-48.083268,-15.829986,1,40,1,342
-46.459594,-23.533515,1,40,1,315
-43.381808,-22.781688,1,40,1,335
-43.549327,-22.883749,1,40,1,214
-43.346945,-22.953490,1,40,1,74
-35.012373,-7.959130,1,40,2,134
-46.710009,-23.672309,1,40,1,335
-46.516199,-23.587176,1,40,1,263
-47.778963,-15.782008,1,40,1,160
-43.905338,-19.860088,1,40,1,169
-47.424450,-20.532182,1,40,1,184
-46.659544,-23.661118,1,40,2,72
-45.468153,-22.240668,1,40,2,19
-48.823418,-26.300239,1,40,1,224
-50.107544,-29.509819,1,40,0,2
-52.608241,-27.118877,1,40,1,345
-48.109618,-15.830200,1,40,1,324
-46.855621,-22.986632,1,40,2,144
-52.030868,-27.229526,1,40,1,155
-48.330083,-10.199761,1,40,1,1
-49.322937,-25.407904,1,40,1,162
-46.317466,-23.546483,1,40,1,200
-46.418768,-23.542126,1,40,1,100
-37.067884,-10.904363,1,40,1,98
-48.094748,-15.805134,1,40,1,125
-46.642208,-23.460425,1,40,1,279
-49.241002,-25.409878,1,40,1,0
-46.620494,-23.477209,1,40,1,30
-40.648553,-20.372831,1,40,0,144
-54.741089,-18.529960,1,40,2,13
-39.290818,-5.192449,1,40,1,99
-51.409974,-26.997266,1,40,2,132
-48.093438,-15.805705,1,40,1,305
-46.642643,-23.460397,1,40,1,100
-46.577126,-23.755548,1,40,1,238
-46.643733,-23.690591,1,40,1,15
-46.452030,-24.015650,1,40,1,247
-39.717394,-17.543418,1,40,1,208
-39.295308,-5.191675,1,40,1,277
-46.381401,-23.529257,1,40,0,128
-46.607287,-23.498335,1,40,1,286
-43.313800,-22.873381,1,40,0,51
-49.240535,-16.745416,1,40,1,345
-46.608340,-23.499841,1,40,1,259
-43.343044,-22.957445,1,40,1,291
-46.356937,-23.535555,1,40,1,250
-35.241723,-9.054117,1,40,1,180
-46.650771,-23.636060,1,40,1,242
-46.607552,-23.498394,1,40,1,90
-39.414018,-7.225070,1,40,2,245
-43.394006,-22.800862,1,40,2,357
-43.271037,-22.994496,1,40,0,89
-43.344183,-22.957083,1,40,1,109
-59.318400,-15.228037,1,40,1,353
-35.604281,-9.527418,1,40,2,31
-46.546338,-23.518491,1,40,1,20
-46.596837,-20.739447,1,40,1,83
-39.406930,-7.223757,1,40,2,79
-48.930115,-16.325073,1,40,1,93
-48.481243,-17.318189,1,40,2,102
-34.877716,-7.942062,1,40,1,346
-59.318849,-15.224846,1,40,1,172
-48.260933,-18.893111,1,40,1,215
-46.605476,-23.601870,1,40,1,87
-46.441988,-23.528870,1,40,2,55
-39.428542,-7.117505,1,40,1,135
-48.943058,-16.321762,1,40,1,121
-41.063294,-20.273407,1,40,0,19
-34.883674,-7.129028,1,40,1,152
-38.862201,-12.358357,1,40,2,36
-49.426755,-28.702472,1,40,2,85
-46.508104,-23.597487,1,40,1,95
-46.642441,-23.649474,1,40,1,49
-39.426847,-7.119651,1,40,2,345
-41.974551,-18.861024,1,40,1,172
-48.004940,-16.015264,1,40,1,298
-41.793635,-22.397392,1,40,2,172
-40.612815,-19.591954,1,40,0,2
-51.517860,-28.212340,1,40,1,112
-46.364586,-23.929596,1,40,1,115
-46.541847,-23.715315,1,40,1,354
-49.392139,-20.784889,1,40,1,311
-41.972759,-18.867128,1,40,1,332
-46.626317,-23.698512,1,40,1,77
-49.322722,-25.408261,1,40,1,334
-46.878669,-17.209786,1,40,1,80
-51.526077,-28.212765,1,40,2,95
-46.523878,-23.612357,1,40,1,145
-48.110548,-15.829288,1,40,1,144
-49.392407,-20.784774,1,40,1,145
-41.973119,-18.866963,1,40,1,152
-46.698921,-23.715005,1,40,1,195
-49.264211,-25.388972,1,40,2,292
-46.861577,-17.226097,1,40,1,125
-46.607155,-23.645603,1,40,1,65
-46.685259,-23.544607,1,40,1,30
-47.895750,-15.764504,1,40,1,73
-46.596180,-23.568040,1,40,1,287
-46.592163,-23.715462,1,40,1,347
-46.735891,-23.655912,1,40,1,184
-49.301567,-25.413670,1,40,1,323
-46.884233,-17.210731,1,40,1,260
-49.325258,-25.636482,1,40,2,66
-35.012510,-8.111583,1,40,2,68
-46.644669,-23.515651,1,40,1,89
-46.581632,-23.572035,1,40,2,36
-48.103266,-15.799105,1,40,1,305
-46.710216,-23.672068,1,40,1,155
-46.607719,-23.583612,1,40,1,355
-46.870266,-17.215032,1,40,1,295
-39.310042,-5.195454,1,40,1,223
-43.578523,-22.895557,1,40,1,271
-50.142477,-25.053130,1,40,2,257
-52.424721,-28.272133,1,40,1,29
-48.963006,-16.307531,1,40,1,156
-49.205507,-25.403121,1,40,1,337
-46.663515,-23.541579,1,40,1,220
-46.851994,-17.232274,1,40,1,304
-39.310535,-5.196016,1,40,1,46
-43.578586,-22.895706,1,40,1,85
-43.328248,-22.877842,1,40,1,267
-46.474286,-23.528040,1,40,1,350
-43.400409,-22.791453,1,40,2,344
-43.388901,-22.917312,1,40,2,85
-46.405050,-24.008578,1,40,1,322
-46.887368,-17.211248,1,40,1,80
-39.297832,-5.191494,1,40,1,88
-49.137051,-16.635230,1,40,2,59
-47.780359,-15.764084,1,40,1,172
-38.404657,-12.902403,1,40,1,45
-48.957937,-16.316974,1,40,1,333
-43.389915,-22.919495,1,40,2,266
-34.897016,-7.773555,1,40,2,78
-47.461567,-23.477488,1,40,1,65
-46.408521,-23.560306,1,40,1,258
-35.287741,-5.760174,1,40,1,167
-47.780908,-15.776745,1,40,1,208
-46.485174,-23.310584,1,40,1,180
-48.943481,-16.350232,1,40,2,159
-47.874336,-15.715007,1,40,1,94
-34.891934,-7.773877,1,40,2,96
-35.019510,-8.009827,1,40,2,155
-46.499644,-23.572650,1,40,1,280
-35.287626,-5.760235,1,40,1,347
-47.779921,-15.766178,1,40,1,352
-50.131241,-25.093119,1,40,1,101
-46.772261,-23.678347,1,40,1,302
-50.136939,-25.092086,1,40,1,103
-47.398701,-22.593052,1,40,2,158
-35.053054,-7.988304,1,40,2,144
-46.522263,-23.436956,1,40,1,355
-47.668075,-23.284472,1,40,1,254
-47.779681,-15.771436,1,40,1,181
-46.620299,-23.476932,1,40,1,223
-49.337200,-16.646659,1,40,1,147
-49.212463,-25.414671,1,40,1,66
-46.366907,-23.539510,1,40,1,231
-35.073272,-7.979167,1,40,2,107
-46.717663,-23.535757,1,40,1,261
-47.696150,-23.293561,1,40,2,60
-47.779578,-15.772669,1,40,1,1
-46.615743,-23.498018,1,40,1,5
-48.665380,-27.640837,1,40,1,317
-46.537966,-22.930388,1,40,1,296
-47.898871,-15.748790,1,40,1,343
-47.457622,-23.474714,1,40,1,41
-49.205166,-25.437205,1,40,1,26
-46.539485,-22.929477,1,40,1,131
-43.386364,-22.943714,1,40,1,235
-48.489069,-1.459614,1,40,1,144
-46.735854,-23.656237,1,40,1,5
-52.418583,-26.872448,1,40,2,4
-46.389063,-23.556089,1,40,1,275
-43.796521,-20.948876,1,40,1,317
-46.499848,-23.572673,1,40,1,100
-47.783646,-15.797193,1,40,1,197
-43.386451,-22.943834,1,40,1,55
-45.382398,-22.890149,1,40,1,92
-46.777148,-23.678433,1,40,1,78
-46.637730,-23.501192,1,40,1,164
-43.395542,-22.961366,1,40,1,256
-34.972314,-8.012354,1,40,2,167
-46.519404,-23.648025,1,40,1,45
-46.606704,-23.622044,1,40,1,81
-43.413714,-22.970252,1,40,1,6
-46.385263,-23.488637,1,40,1,231
-46.782863,-23.702321,1,40,1,50
-38.495215,-3.726079,1,40,1,102
-43.413787,-22.970104,1,40,1,186
-46.549151,-23.706360,1,40,1,300
-43.836066,-22.680352,1,40,1,96
-35.025586,-8.297270,1,40,1,155
-46.649794,-23.480050,1,40,1,299
-50.110379,-25.099546,1,40,2,128
-49.311913,-25.401276,1,40,1,319
-46.534553,-23.586795,1,40,2,113
-46.449934,-23.556449,1,40,1,92
-46.841327,-23.212873,1,40,1,269
-46.530859,-23.611021,1,40,1,101
-48.812876,-26.282160,1,40,1,84
-39.527291,-5.929181,1,40,1,334
-46.613938,-23.525330,1,40,1,293
-49.312477,-25.400836,1,40,1,131
-46.559468,-23.603212,1,40,1,238
-46.415896,-23.524025,1,40,1,281
-48.947507,-16.301424,1,40,1,192
-50.936422,-28.508236,1,40,1,167
-46.605552,-23.615306,1,40,1,91
-52.619005,-27.087409,1,40,1,346
-46.614425,-23.525264,1,40,1,114
-46.701571,-23.693467,1,40,1,358
-48.848785,-26.273964,1,40,1,358
-47.420356,-22.603831,1,40,1,21
-46.753319,-23.490555,1,40,1,105
-46.661285,-23.594154,1,40,1,71
-43.237048,-22.916801,1,40,1,58
-52.619387,-27.086683,1,40,1,166
-46.602788,-23.483599,1,40,1,245
-41.513957,-17.841793,1,40,0,20
-52.614785,-27.086459,1,40,2,1
-46.644016,-23.468814,1,40,1,50
-38.635435,-4.039356,1,40,1,225
-46.646179,-23.482982,1,40,1,126
-46.591732,-23.474972,1,40,1,264
-43.409066,-22.919005,1,40,2,99
-51.145157,-30.039505,1,40,1,181
-48.963486,-16.301610,1,40,1,335
-46.579504,-23.734159,1,40,1,198
-46.606608,-20.741085,1,40,1,270
-38.637022,-4.041314,1,40,1,45
-34.943069,-8.029970,1,40,1,171
-46.375418,-23.956489,1,40,1,17
-48.053453,-16.005007,1,40,1,183
-46.435097,-23.554295,1,40,1,256
-48.969006,-16.289932,1,40,1,151
-46.782898,-23.702271,1,40,1,235
-48.115912,-15.829103,1,40,1,324
-38.741982,-4.313374,1,40,2,208
-34.877986,-7.942158,1,40,1,166
-46.772377,-23.678348,1,40,1,123
-46.273061,-23.994486,1,40,1,190
-51.246154,-30.095903,1,40,1,52
-48.963774,-16.301224,1,40,1,155
-47.829300,-23.348116,1,40,2,73
-48.116683,-15.828377,1,40,1,150
-38.742748,-4.314792,1,40,2,30
-46.356851,-23.535580,1,40,1,69
-50.161393,-25.100660,1,40,1,353
-46.272941,-23.994360,1,40,1,10
-46.607432,-23.536516,1,40,1,344
-48.958551,-16.311953,1,40,1,155
-47.459365,-23.476529,1,40,1,69
-44.570375,-20.070710,1,40,2,123
-47.866391,-23.329907,1,40,2,135
-50.150033,-25.081582,1,40,2,123
-46.530653,-23.597264,1,40,1,253
-46.264315,-23.998803,1,40,1,16
-47.381155,-22.579789,1,40,2,76
-46.717888,-23.535859,1,40,1,81
-48.077204,-15.832510,1,40,1,342
-46.428524,-23.484717,1,40,1,86
-34.957574,-8.039409,1,40,1,18
-39.310817,-4.346432,1,40,1,81
-38.815150,-4.377252,1,40,0,77
-46.263018,-23.990152,1,40,1,287
-50.759760,-28.211504,1,40,1,341
-46.697476,-23.538788,1,40,1,175
-45.980368,-23.309747,1,40,1,76
-46.992638,-22.704296,1,40,1,290
-46.665571,-23.551964,1,40,1,51
-46.803455,-23.647774,1,40,1,95
-46.809442,-23.633418,1,40,1,186
-46.627091,-21.579105,1,40,0,165
-47.454276,-23.542422,1,40,1,91
-46.731164,-23.493976,1,40,1,146
-46.126239,-23.833970,1,40,1,240
-43.172381,-22.952961,1,40,1,110
-46.951545,-19.625378,1,40,1,168
-46.803125,-23.647737,1,40,1,275
-46.848637,-23.715349,1,40,1,8
-46.684151,-23.461363,1,40,1,168
-48.858808,-26.316770,1,40,1,135
-51.124629,-30.012383,1,40,1,290
-46.750797,-23.545809,1,40,1,154
-46.531431,-23.506378,1,40,1,75
-49.295954,-16.646066,1,40,1,198
-46.642362,-23.649364,1,40,1,230
-46.537564,-23.573781,1,40,1,283
-40.744826,-20.010251,1,40,0,17
-48.857966,-26.317497,1,40,1,313
-51.124691,-30.012536,1,40,1,108
-52.626998,-27.100977,1,40,2,166
-44.570604,-20.056091,1,40,2,7
-49.296953,-16.648745,1,40,1,198
-46.777242,-23.678427,1,40,1,260
-46.701623,-23.693231,1,40,1,179
-49.211244,-25.408181,1,40,1,247
-43.905018,-19.861514,1,40,1,350
-46.624240,-23.618213,1,40,1,307
-46.560380,-23.626367,1,40,1,225
-46.417317,-23.493942,1,40,1,90
-49.214298,-16.621457,1,40,1,70
-46.541156,-23.597440,1,40,1,325
-46.547489,-23.655963,1,40,1,141
-46.448057,-23.532609,1,40,1,237
-46.531450,-23.506304,1,40,1,255
-47.998020,-16.005602,1,40,1,256
-46.547264,-23.656118,1,40,1,339
-48.301442,-18.913408,1,40,1,140
-49.212928,-16.620769,1,40,1,250
-46.615486,-23.625708,1,40,1,82
-46.622968,-23.493725,1,40,1,345
-43.416954,-22.868954,1,40,1,95
-46.581080,-23.549502,1,40,1,315
-47.999289,-16.006094,1,40,1,72
-35.355751,-5.859903,1,40,1,48
-48.301161,-18.913533,1,40,1,320
-43.467175,-23.018615,1,40,1,255
-48.039631,-15.943637,1,40,1,149
-49.404570,-20.811671,1,40,1,45
-48.750728,-22.152742,1,40,2,248
-45.781833,-22.476284,1,40,0,10
-46.418535,-23.542126,1,40,1,283
-47.941286,-15.801852,1,40,1,113
-34.909817,-8.086986,1,40,1,192
-43.466911,-23.018652,1,40,1,75
-48.038998,-15.944220,1,40,1,325
-43.183102,-22.933846,1,40,1,72
-48.756087,-22.154766,1,40,2,248
-38.807650,-4.369472,1,40,2,38
-46.650974,-23.462052,1,40,1,54
-52.621151,-27.080283,1,40,1,166
-47.942355,-15.810223,1,40,1,280
-43.399332,-22.962405,1,40,1,75
-46.730947,-23.494138,1,40,1,326
-52.623203,-27.072892,1,40,1,166
-49.299866,-25.498089,1,40,1,254
-34.831800,-7.081363,1,40,1,23
-46.650805,-23.461872,1,40,1,234
-52.620650,-27.100006,1,40,1,346
-47.943520,-15.810193,1,40,1,100
-49.223034,-16.639260,1,40,1,299
-46.360822,-23.492951,1,40,1,310
-52.616169,-27.116094,1,40,1,350
-49.300010,-25.498140,1,40,1,94
-46.675181,-23.550707,1,40,1,25
-46.678437,-23.502203,1,40,1,184
-52.600682,-27.105006,1,40,1,79
-46.678551,-23.583843,1,40,1,74
-46.324547,-23.535784,1,40,1,111
-39.289899,-5.192557,1,40,2,98
-52.604341,-27.105825,1,40,1,76
-46.708469,-23.538147,1,40,1,316
-48.121639,-15.818724,1,40,1,160
-46.678401,-23.502249,1,40,1,4
-46.572282,-23.590525,1,40,1,99
-47.650509,-15.620423,1,40,1,182
-34.824872,-7.938619,1,40,2,4
-46.572342,-23.590458,1,40,1,280
-51.244460,-30.094596,1,40,1,232
-46.772828,-23.618791,1,40,1,260
-48.120978,-15.819979,1,40,1,340
-46.735310,-23.616543,1,40,1,220
-51.145113,-30.039852,1,40,1,1
-46.772984,-23.618854,1,40,1,87
-47.680289,-23.276818,1,40,2,169
-46.730424,-23.633488,1,40,1,270
-48.124408,-15.811041,1,40,1,340
-46.632095,-23.480675,1,40,1,350
-46.591811,-23.493989,1,40,2,32
-47.510547,-22.996509,1,40,1,90
-43.172699,-22.794469,1,40,2,81
-49.216392,-25.458276,1,40,1,341
-35.151752,-8.889428,1,40,2,150
-46.510182,-23.589092,1,40,1,128
-46.641951,-23.572261,1,40,1,355
-49.216477,-25.458225,1,40,1,161
-48.822029,-26.383689,1,40,1,140
-46.612278,-23.475834,1,40,1,122
-46.740815,-23.616837,1,40,1,6
-47.958981,-18.170092,1,40,1,117
-48.835316,-26.282082,1,40,1,68
-46.592014,-23.475047,1,40,1,84
-46.730899,-23.633567,1,40,1,90
-48.277995,-18.941440,1,40,1,113
-46.567198,-23.480296,1,40,1,335
-46.605798,-23.470734,1,40,1,217
-45.958621,-23.301596,1,40,1,62
-46.449755,-23.556407,1,40,1,272
-46.403367,-23.536264,1,40,1,59
-46.314464,-23.547597,1,40,1,200
-45.974903,-23.304054,1,40,1,332
-46.435308,-23.554336,1,40,1,107
-48.641157,-17.755171,1,40,1,134
-46.567270,-23.480319,1,40,1,155
-46.519298,-23.647843,1,40,1,225
-47.958941,-18.170023,1,40,1,297
-48.634764,-17.761220,1,40,1,137
-46.662026,-23.479472,1,40,1,329
-49.340246,-16.689837,1,40,1,95
-49.563981,-18.682563,1,40,2,169
-35.025248,-8.296951,1,40,1,345
-46.645903,-23.483103,1,40,1,313
-48.817084,-26.294320,1,40,1,224
-49.219510,-25.387187,1,40,1,64
-46.707010,-23.543182,1,40,1,34
-46.484618,-24.027771,1,40,1,247
-46.553251,-23.598471,1,40,1,109
-46.482758,-23.539326,1,40,1,75
-51.956523,-23.399658,1,40,1,3
-46.474361,-23.528154,1,40,1,170
-43.839273,-22.665934,1,40,1,115
-43.260173,-22.846870,1,40,1,330
-51.957980,-23.407028,1,40,1,170
-46.479484,-23.488045,1,40,1,6
-43.838837,-22.679629,1,40,1,269
-46.388460,-23.495244,1,40,1,152
-43.859465,-19.876549,1,40,2,78
-46.523559,-23.612650,1,40,1,318
-43.827078,-22.682899,1,40,1,126
-46.445087,-23.550098,1,40,1,183
-46.759466,-23.622203,1,40,1,90
-46.487379,-23.499025,1,40,1,198
-46.651865,-23.637136,1,40,1,47
-46.541404,-23.597206,1,40,1,148
-46.758930,-23.622134,1,40,1,270
-46.507376,-23.496107,1,40,1,135
-43.827666,-22.668423,1,40,1,81
-46.399649,-23.522645,1,40,1,177
-48.064172,-16.017235,1,40,1,315
-46.391986,-23.501249,1,40,1,132
-46.735504,-23.616813,1,40,1,42
-38.507891,-3.925407,1,40,1,185
-48.065556,-16.016554,1,40,1,135
-46.425937,-23.549597,1,40,1,165
-40.488969,-9.389552,1,40,1,3
-46.420091,-23.519448,1,40,1,315
-48.990038,-21.761453,1,40,2,150
-46.553200,-23.598445,1,40,1,289
-34.942765,-8.030316,1,40,1,349
-46.428358,-23.484673,1,40,1,266
-48.993385,-21.754024,1,40,2,150
-46.385350,-23.488808,1,40,1,26
-34.943175,-8.029983,1,40,1,172
-46.516580,-23.587194,1,40,1,106
-46.841475,-23.212941,1,40,1,89
-46.560321,-23.626432,1,40,1,57
-34.942900,-8.030346,1,40,1,349
-46.753142,-23.490548,1,40,1,285
-49.343041,-16.659949,1,40,1,90
-46.617037,-23.579888,1,40,1,129
-47.463623,-23.433351,1,40,1,259
-46.511196,-23.460021,1,40,1,192
-49.341953,-16.659888,1,40,1,270
-46.408674,-23.560403,1,40,1,76
-49.310452,-25.656100,1,40,2,157
-46.411078,-23.556671,1,40,1,143
-49.331609,-16.660255,1,40,1,90
-46.675879,-23.488087,1,40,1,185
-47.872576,-15.769183,1,40,1,349
-46.750664,-23.545889,1,40,1,335
-46.509774,-23.589239,1,40,1,288
-46.685088,-23.544285,1,40,1,211
-45.840304,-23.529101,1,40,2,92
-46.661113,-23.594045,1,40,1,250
-40.489192,-9.389494,1,40,1,183
-46.706927,-23.542997,1,40,1,214
-40.508123,-9.391414,1,40,1,335
-43.234638,-22.980003,1,40,1,28
-46.482486,-23.539156,1,40,1,256
-48.027250,-15.958532,1,40,1,141
-47.939500,-15.803374,1,40,1,326
-47.655018,-15.616771,1,50,1,3
-46.854209,-23.604615,1,50,2,146
-38.444293,-12.907810,1,50,1,248
-52.377919,-28.279979,1,50,1,305
-46.708229,-23.577567,1,50,1,203
-46.303217,-23.970316,1,50,1,126
-46.711542,-23.542460,1,50,1,348
-43.302741,-22.992259,1,50,1,203
-47.430128,-23.494784,1,50,2,158
-46.936577,-23.547709,1,50,1,36
-46.658382,-23.522733,1,50,1,280
-52.381597,-28.275585,1,50,1,319
-52.416759,-28.279211,1,50,1,90
-51.525973,-29.167135,1,50,1,190
-46.721272,-23.439592,1,50,1,349
-46.601218,-23.682086,1,50,1,238
-47.296585,-22.947931,1,50,1,84
-46.936772,-23.547789,1,50,1,217
-46.403948,-23.402356,1,50,1,232
-52.385873,-28.272147,1,50,1,322
-52.415535,-28.279250,1,50,1,276
-51.525780,-29.166592,1,50,1,10
-46.768790,-23.534412,1,50,1,112
-46.601297,-23.682383,1,50,1,45
-47.296601,-22.947849,1,50,1,262
-35.249754,-5.652013,1,50,2,166
-46.503497,-23.466071,1,50,1,68
-52.394475,-28.266868,1,50,1,301
-45.841868,-23.171591,1,50,1,270
-51.519876,-29.177095,1,50,1,107
-46.768940,-23.534222,1,50,1,292
-43.650981,-22.926565,1,50,1,70
-47.311780,-22.949247,1,50,1,95
-47.655336,-23.285786,1,50,1,123
-46.533713,-23.455911,1,50,1,352
-52.378912,-28.240465,1,50,1,230
-52.834423,-28.740027,1,50,1,340
-51.518554,-29.178981,1,50,1,32
-46.540007,-23.448991,1,50,1,222
-45.910691,-23.239325,1,50,1,208
-46.601814,-23.620363,1,50,1,176
-49.267463,-16.643739,1,50,1,168
-46.503727,-23.466038,1,50,1,248
-52.383015,-28.243571,1,50,1,229
-52.847459,-28.721676,1,50,1,301
-51.352440,-29.215119,1,50,1,120
-46.600144,-23.475902,1,50,1,223
-42.072033,-22.841242,1,50,1,315
-46.467928,-23.593185,1,50,1,98
-49.242267,-16.644296,1,50,1,174
-49.167037,-26.716233,1,50,2,15
-52.395555,-28.266563,1,50,1,102
-52.847557,-28.721799,1,50,1,120
-51.334149,-29.221399,1,50,1,262
-49.088376,-22.319655,1,50,1,196
-47.505902,-23.501781,1,50,1,90
-46.634559,-23.587670,1,50,1,355
-42.040795,-20.273017,1,50,0,82
-48.652377,-26.916381,1,50,1,324
-52.389116,-28.269117,1,50,1,135
-47.936670,-18.158871,1,50,1,233
-46.303141,-23.970218,1,50,1,310
-46.487043,-23.580226,1,50,1,73
-43.303461,-22.994375,1,50,1,22
-48.290246,-18.922873,1,50,1,244
-45.895425,-23.199645,1,50,1,20
-50.165227,-25.076576,1,50,1,206
-52.386162,-28.272048,1,50,1,142
-42.635853,-22.914736,1,50,2,72
-45.919080,-23.195583,1,50,1,130
-46.676950,-23.546859,1,50,1,185
-46.624583,-22.473042,1,50,1,210
-45.884356,-23.220105,1,50,1,338
-46.743260,-23.672526,1,50,1,246
-46.484564,-23.452631,1,50,1,240
-52.382307,-28.275074,1,50,1,138
-42.657707,-22.924524,1,50,2,42
-49.061146,-26.934721,1,50,1,55
-38.452471,-12.861880,1,50,2,160
-47.067219,-22.922897,1,50,1,288
-35.206084,-5.800531,1,50,1,200
-47.500581,-23.502034,1,50,1,114
-34.903495,-7.890625,1,50,1,352
-35.223930,-5.834131,1,50,1,25
-42.686460,-22.945067,1,50,0,44
-51.490913,-29.721545,1,50,1,297
-46.617066,-23.470119,1,50,1,21
-46.327222,-23.490472,1,50,0,158
-34.835879,-7.105010,1,50,1,328
-47.497144,-23.514466,1,50,1,284
-34.898963,-7.914146,1,50,1,325
-35.222895,-5.831457,1,50,1,200
-47.928122,-18.151434,1,50,1,38
-47.073159,-22.874696,1,50,1,267
-47.043597,-23.146363,1,50,2,189
-46.209903,-23.533089,1,50,1,77
-48.074788,-15.874080,1,50,1,250
-47.488711,-23.460596,1,50,1,298
-43.871476,-22.377321,1,50,1,338
-48.067766,-16.026222,1,50,1,302
-47.927148,-18.150131,1,50,1,218
-54.622053,-20.453127,1,50,1,168
-46.995692,-23.024901,1,50,1,299
-43.574027,-22.542631,1,50,2,56
-48.078076,-15.862869,1,50,1,244
-47.000777,-23.020924,1,50,2,156
